dataset	rank	host_gene	n_circRNAs	n_cells_detected	total_support	max_cell_support	mean_support_detected	host_gene_source_counts	circRNA_ids	umap_detected_spread_ratio	umap_detected_area_fraction	umap_detected_centroid_x	umap_detected_centroid_y	score_n_cells_pct	score_total_support_pct	score_n_circRNAs_pct	score_spread_pct	combined_score
HAP1	94	AFDN	3	3	38.0	29.0	12.666666666666666	"{""gtf"":3}"	chr6:167864551|167952187;chr6:167870386|167902386;chr6:167864551|167880517					0.9186088856518573	0.9735979606700655	0.9402767662053897	0.5	0.9300892206846324
HAP1	95	GDI1	3	3	38.0	21.0	12.666666666666666	"{""gtf"":3}"	chrX:154441641|154442428;chrX:154443208|154443395;chrX:154441137|154442185					0.9186088856518573	0.9735979606700655	0.9402767662053897	0.5	0.9300892206846324
HAP1	96	ARID1A	2	5	33.0	11.0	6.6	"{""gtf"":2}"	chr1:26729651|26732792;chr1:26781213|26781713					0.9723233794610342	0.9615804806991989	0.8373998543335761	0.5	0.9293062636562273
HAP1	97	OGT	4	4	28.0	12.0	7.0	"{""gtf"":4}"	chrX:71544567|71548023;chrX:71575201|71575384;chrX:71536208|71548023;chrX:71555954|71557672					0.9553896576839038	0.9455571740713765	0.9717771303714494	0.5	0.9288510560815733
HAP1	98	HUWE1	3	3	37.0	25.0	12.333333333333334	"{""gtf"":3}"	chrX:53664108|53664531;chrX:53614534|53617446;chrX:53614534|53615835					0.9186088856518573	0.9706846321922796	0.9402767662053897	0.5	0.92848689002185
HAP1	99	POLR2A	3	3	37.0	27.0	12.333333333333334	"{""gtf"":3}"	chr17:7513471|7513850;chr17:7513496|7513768;chr17:7499039|7499491					0.9186088856518573	0.9706846321922796	0.9402767662053897	0.5	0.92848689002185
HAP1	100	VRK1	2	6	31.0	10.0	5.166666666666667	"{""gtf"":2}"	chr14:96833467|96860735;chr14:96852831|96860735					0.9805171158048069	0.9552075746540423	0.8373998543335761	0.5	0.9282592862345229
IMR90	1	COL1A1	18	16	222.0	50.0	13.875	"{""gtf"":18}"	chr17:50189168|50189538;chr17:50185497|50185925;chr17:50192797|50194041;chr17:50189188|50190074;chr17:50189433|50190092;chr17:50194130|50195976;chr17:50190817|50191490;chr17:50195923|50196528;chr17:50192994|50194447;chr17:50196637|50197217;chr17:50189225|50189483;chr17:50191448|50193998;chr17:50189690|50190092;chr17:50195434|50196670;chr17:50188759|50189492;chr17:50189379|50190092;chr17:50186473|50186808;chr17:50189219|50190092					0.9980049875311721	0.9980049875311721	0.9995012468827931	0.5	0.9732543640897757
IMR90	2	Y_RNA	9	11	345.0	96.0	31.363636363636363	"{""gtf"":9}"	chr14:50462665|50475149;chr12:49129242|49185990;chr1:240329076|240392562;chr18:2722519|2784621;chr1:197672037|197772932;chr4:55411614|55417985;chr3:152414941|152455577;chr12:7829766|7930642;chr1:240257945|240392562					0.9942643391521196	0.9995012468827931	0.9965087281795512	0.5	0.9726558603491273
IMR90	3	LPAR1	5	21	174.0	20.0	8.285714285714286	"{""gtf"":5}"	chr9:110941421|111011690;chr9:110972073|111011690;chr9:110972073|110973558;chr9:110941421|110973558;chr9:111009148|111011690					0.9995012468827931	0.9975062344139651	0.9850374064837906	0.5	0.9719825436408979
IMR90	4	FN1	35	18	71.0	9.0	3.9444444444444446	"{""gtf"":35}"	chr2:215386777|215391719;chr2:215391642|215399313;chr2:215373322|215391814;chr2:215378202|215383377;chr2:215428180|215434824;chr2:215406345|215419259;chr2:215419242|215420801;chr2:215375679|215379319;chr2:215384173|215391794;chr2:215404584|215407168;chr2:215373322|215378206;chr2:215425094|215434824;chr2:215379283|215380893;chr2:215379298|215382309;chr2:215399280|215406308;chr2:215428262|215431962;chr2:215380811|215382286;chr2:215375238|215378196;chr2:215397174|215399313;chr2:215425108|215428289;chr2:215434723|215435897;chr2:215383394|215384879;chr2:215383394|215388283;chr2:215394528|215394719;chr2:215404505|215406412;chr2:215414839|215419305;chr2:215407127|215408349;chr2:215399280|215404583;chr2:215407226|215408165;chr2:215388212|215397827;chr2:215388236|215393033;chr2:215419260|215423377;chr2:215388236|215391765;chr2:215394556|215397191;chr2:215383415|215384129					0.9985037406483791	0.9942643391521196	1.0	0.5	0.9713965087281796
IMR90	5	MEG8	14	10	46.0	13.0	4.6	"{""gtf"":14}"	chr14:100935772|100988790;chr14:100942762|100988790;chr14:100950402|100969545;chr14:100947034|100988790;chr14:100935772|100969545;chr14:100913432|100958343;chr14:100937403|100988790;chr14:100968648|100972346;chr14:100972262|100977722;chr14:100944809|100964439;chr14:100937403|100966731;chr14:100913432|100969545;chr14:100944809|100966731;chr14:100950402|100988790					0.9925187032418953	0.9905236907730673	0.999002493765586	0.5	0.9674438902743142
IMR90	6	MT1M	4	9	107.0	25.0	11.88888888888889	"{""gtf"":4}"	chr16:56626880|56658740;chr16:56626880|56636504;chr16:56626880|56639329;chr16:56626880|56633405					0.9892768079800499	0.9960099750623441	0.971571072319202	0.5	0.9667456359102244
IMR90	7	CDK11A	4	15	54.0	8.0	3.6	"{""gtf"":4}"	chr1:1669664|1734835;chr1:1636897|1703940;chr1:1637762|1704655;chr1:1637081|1704146					0.9967581047381546	0.9915211970074813	0.971571072319202	0.5	0.9665211970074813
IMR90	8	ENSG00000268575	4	15	54.0	8.0	3.6	"{""gtf"":4}"	chr1:1669664|1734835;chr1:1636897|1703940;chr1:1637762|1704655;chr1:1637081|1704146					0.9967581047381546	0.9915211970074813	0.971571072319202	0.5	0.9665211970074813
IMR90	9	SLC35E2B	4	15	54.0	8.0	3.6	"{""gtf"":4}"	chr1:1669664|1734835;chr1:1636897|1703940;chr1:1637762|1704655;chr1:1637081|1704146					0.9967581047381546	0.9915211970074813	0.971571072319202	0.5	0.9665211970074813
IMR90	10	VIM	10	15	33.0	10.0	2.2	"{""gtf"":10}"	chr10:17235316|17237262;chr10:17230678|17234776;chr10:17229666|17229902;chr10:17229879|17233682;chr10:17229575|17229902;chr10:17229783|17234776;chr10:17229783|17233931;chr10:17230660|17233682;chr10:17229735|17233682;chr10:17229735|17233631					0.9967581047381546	0.9865336658354115	0.9972568578553616	0.5	0.966346633416459
IMR90	11	MIR493HG	12	9	41.0	11.0	4.555555555555555	"{""gtf"":12}"	chr14:100935772|100988790;chr14:100942762|100988790;chr14:100950402|100969545;chr14:100947034|100988790;chr14:100935772|100969545;chr14:100913432|100958343;chr14:100937403|100988790;chr14:100944809|100964439;chr14:100937403|100966731;chr14:100913432|100969545;chr14:100944809|100966731;chr14:100950402|100988790					0.9892768079800499	0.9887780548628429	0.9982543640897755	0.5	0.9654364089775562
IMR90	12	SNORD114-2	12	9	41.0	11.0	4.555555555555555	"{""gtf"":12}"	chr14:100935772|100988790;chr14:100942762|100988790;chr14:100950402|100969545;chr14:100947034|100988790;chr14:100935772|100969545;chr14:100913432|100958343;chr14:100937403|100988790;chr14:100944809|100964439;chr14:100937403|100966731;chr14:100913432|100969545;chr14:100944809|100966731;chr14:100950402|100988790					0.9892768079800499	0.9887780548628429	0.9982543640897755	0.5	0.9654364089775562
IMR90	13	FAT1	4	12	35.0	5.0	2.9166666666666665	"{""gtf"":4}"	chr4:186706563|186709845;chr4:186628154|186628763;chr4:186663299|186709845;chr4:186611533|186613342					0.9952618453865336	0.9875311720698254	0.971571072319202	0.5	0.9638778054862843
IMR90	14	COL1A2	10	8	32.0	22.0	4.0	"{""gtf"":10}"	chr7:94411056|94413110;chr7:94416424|94418517;chr7:94407847|94416503;chr7:94408770|94409608;chr7:94415226|94417831;chr7:94421009|94423118;chr7:94427795|94428477;chr7:94425802|94426483;chr7:94416449|94417811;chr7:94418499|94420286					0.9870324189526185	0.9860349127182045	0.9972568578553616	0.5	0.9631546134663342
IMR90	15	MT1E	3	9	97.0	25.0	10.777777777777779	"{""gtf"":3}"	chr16:56626880|56636504;chr16:56626880|56639329;chr16:56626880|56633405					0.9892768079800499	0.9950124688279302	0.9349127182044887	0.5	0.9625311720698255
IMR90	16	CORO1C	4	11	30.0	9.0	2.727272727272727	"{""gtf"":4}"	chr12:108652272|108654410;chr12:108701124|108701323;chr12:108678272|108701323;chr12:108652272|108662158					0.9942643391521196	0.9845386533665835	0.971571072319202	0.5	0.961932668329177
IMR90	17	CRIM1	8	12	22.0	3.0	1.8333333333333333	"{""gtf"":8}"	chr2:36441258|36442735;chr2:36387972|36396787;chr2:36387972|36464655;chr2:36396614|36396787;chr2:36522092|36537546;chr2:36396614|36522313;chr2:36499219|36522313;chr2:36396614|36442735					0.9952618453865336	0.9780548628428928	0.9957605985037407	0.5	0.9610847880299253
IMR90	18	MT1JP	3	7	71.0	19.0	10.142857142857142	"{""gtf"":3}"	chr16:56626880|56658740;chr16:56626880|56636504;chr16:56626880|56639329					0.9825436408977556	0.9942643391521196	0.9349127182044887	0.5	0.9600997506234414
IMR90	19	CDK11B	3	9	44.0	8.0	4.888888888888889	"{""gtf"":3}"	chr1:1636897|1703940;chr1:1637762|1704655;chr1:1637081|1704146					0.9892768079800499	0.9895261845386534	0.9349127182044887	0.5	0.9595137157107233
IMR90	20	EIF4G3	7	9	20.0	5.0	2.2222222222222223	"{""gtf"":7}"	chr1:21050866|21089213;chr1:20969474|21002808;chr1:21050866|21111383;chr1:20893517|20895501;chr1:20969474|20981227;chr1:21002713|21111383;chr1:20980334|21050994					0.9892768079800499	0.9770573566084788	0.9940149625935162	0.5	0.9585660847880301
IMR90	21	PHC3	4	10	23.0	7.0	2.3	"{""gtf"":4}"	chr3:170145423|170149244;chr3:170136419|170149244;chr3:170128684|170149244;chr3:170136419|170178938					0.9925187032418953	0.9788029925187033	0.971571072319202	0.5	0.9582543640897757
IMR90	22	ENSG00000274023	3	10	29.0	7.0	2.9	"{""gtf"":3}"	chr6:158282263|158314268;chr6:158312051|158314268;chr6:158282263|158429897					0.9925187032418953	0.9825436408977556	0.9349127182044887	0.5	0.9566458852867832
IMR90	23	TULP4	3	10	29.0	7.0	2.9	"{""gtf"":3}"	chr6:158282263|158314268;chr6:158312051|158314268;chr6:158282263|158429897					0.9925187032418953	0.9825436408977556	0.9349127182044887	0.5	0.9566458852867832
IMR90	24	ADAMTS6	6	9	17.0	3.0	1.8888888888888888	"{""gtf"":6}"	chr5:65242104|65273447;chr5:65451475|65473952;chr5:65350273|65473952;chr5:65170617|65197151;chr5:65260600|65273443;chr5:65260600|65273447					0.9892768079800499	0.9738154613466334	0.9907730673316708	0.5	0.9564588528678305
IMR90	25	ERBIN	6	7	20.0	7.0	2.857142857142857	"{""gtf"":6}"	chr5:65988635|66014725;chr5:66053406|66054951;chr5:65988635|65994864;chr5:66012049|66014725;chr5:66025480|66054951;chr5:65992710|66014725					0.9825436408977556	0.9770573566084788	0.9907730673316708	0.5	0.9562219451371572
IMR90	26	DOCK1	7	7	19.0	6.0	2.7142857142857144	"{""gtf"":7}"	chr10:127354669|127404429;chr10:127106231|127257429;chr10:126970702|127043164;chr10:127439027|127451613;chr10:126970702|127037816;chr10:127018710|127061776;chr10:126970702|127127764					0.9825436408977556	0.9760598503740648	0.9940149625935162	0.5	0.955997506234414
IMR90	27	FNDC3B	4	7	24.0	7.0	3.4285714285714284	"{""gtf"":4}"	chr3:172251260|172262083;chr3:172112452|172133546;chr3:172247533|172251541;chr3:172378270|172378436					0.9825436408977556	0.9798004987531173	0.971571072319202	0.5	0.9558104738154615
IMR90	28	ENSG00000201036	5	6	29.0	10.0	4.833333333333333	"{""gtf"":5}"	chr14:100935772|100988790;chr14:100942762|100988790;chr14:100947034|100988790;chr14:100937403|100988790;chr14:100950402|100988790					0.9723192019950124	0.9825436408977556	0.9850374064837906	0.5	0.9555985037406484
IMR90	29	HIPK3	2	20	103.0	11.0	5.15	"{""gtf"":2}"	chr11:33286413|33287511;chr11:33286413|33286952					0.999002493765586	0.9955112219451372	0.8306733167082294	0.5	0.9552992518703243
IMR90	30	DAP3	4	7	20.0	5.0	2.857142857142857	"{""gtf"":4}"	chr1:155612418|155747896;chr1:155725382|155726019;chr1:155727693|155729277;chr1:155721517|155726019					0.9825436408977556	0.9770573566084788	0.971571072319202	0.5	0.9543017456359103
IMR90	31	SNORD113-5	6	6	23.0	11.0	3.8333333333333335	"{""gtf"":6}"	chr14:100935772|100988790;chr14:100935772|100969545;chr14:100913432|100958343;chr14:100937403|100988790;chr14:100937403|100966731;chr14:100913432|100969545					0.9723192019950124	0.9788029925187033	0.9907730673316708	0.5	0.9541147132169576
IMR90	32	PSG5	4	5	39.0	13.0	7.8	"{""gtf"":4}"	chr19:43186342|43204251;chr19:43175244|43175410;chr19:43186342|43204947;chr19:43091907|43168203					0.9588528678304239	0.9880299251870324	0.971571072319202	0.5	0.9532294264339152
IMR90	33	LDHA	2	7	162.0	40.0	23.142857142857142	"{""gtf"":2}"	chr11:18407117|18446333;chr11:18407189|18407483					0.9825436408977556	0.9970074812967581	0.8306733167082294	0.5	0.9511845386533666
IMR90	34	BACH1	3	9	17.0	4.0	1.8888888888888888	"{""gtf"":3}"	chr21:29321221|29329693;chr21:29305204|29329693;chr21:29321221|29321514					0.9892768079800499	0.9738154613466334	0.9349127182044887	0.5	0.9508728179551124
IMR90	35	TRIO	7	7	13.0	3.0	1.8571428571428572	"{""gtf"":7}"	chr5:14280322|14297263;chr5:14316513|14336727;chr5:14290716|14420021;chr5:14363732|14406672;chr5:14270825|14420021;chr5:14492567|14497874;chr5:14290716|14381252					0.9825436408977556	0.9653366583541148	0.9940149625935162	0.5	0.9500997506234415
IMR90	36	LMO7	3	6	26.0	10.0	4.333333333333333	"{""gtf"":3}"	chr13:75713182|75761038;chr13:75727029|75761038;chr13:75856907|75857691					0.9723192019950124	0.9810473815461347	0.9349127182044887	0.5	0.9497630922693268
IMR90	37	ATP8B1	7	6	14.0	5.0	2.3333333333333335	"{""gtf"":7}"	chr18:57688299|57694670;chr18:57655194|57695532;chr18:57731627|57731832;chr18:57701039|57706587;chr18:57652484|57655417;chr18:57685072|57695532;chr18:57731627|57731829					0.9723192019950124	0.9685785536159601	0.9940149625935162	0.5	0.9488154613466336
IMR90	38	ANKRD17	4	6	14.0	3.0	2.3333333333333335	"{""gtf"":4}"	chr4:73085249|73092300;chr4:73090667|73092300;chr4:73118688|73125312;chr4:73113792|73177533					0.9723192019950124	0.9685785536159601	0.971571072319202	0.5	0.9465710723192021
IMR90	39	FCHO2	4	6	14.0	4.0	2.3333333333333335	"{""gtf"":4}"	chr5:73074742|73077493;chr5:73058433|73077493;chr5:73068669|73077420;chr5:73078180|73082825					0.9723192019950124	0.9685785536159601	0.971571072319202	0.5	0.9465710723192021
IMR90	40	COL6A3	8	5	15.0	7.0	3.0	"{""gtf"":8}"	chr2:237363373|237365751;chr2:237324630|237334671;chr2:237325631|237334866;chr2:237359362|237364428;chr2:237333450|237341150;chr2:237374437|237374699;chr2:237381407|237414002;chr2:237351130|237357391					0.9588528678304239	0.9713216957605985	0.9957605985037407	0.5	0.9464588528678305
IMR90	41	ENSG00000288681	3	4	70.0	32.0	17.5	"{""gtf"":3}"	chr11:314933|319797;chr11:309013|314356;chr11:309028|320793					0.9386533665835411	0.9932668329177058	0.9349127182044887	0.5	0.9463840399002494
IMR90	42	IFITM1	3	4	70.0	32.0	17.5	"{""gtf"":3}"	chr11:314933|319797;chr11:309013|314356;chr11:309028|320793					0.9386533665835411	0.9932668329177058	0.9349127182044887	0.5	0.9463840399002494
IMR90	43	UBAP2	5	6	13.0	5.0	2.1666666666666665	"{""gtf"":5}"	chr9:33948374|33948587;chr9:33971651|33973237;chr9:33948374|33996333;chr9:33948374|33956146;chr9:33953285|33963791					0.9723192019950124	0.9653366583541148	0.9850374064837906	0.5	0.946134663341646
IMR90	44	ASAP1	4	7	12.0	4.0	1.7142857142857142	"{""gtf"":4}"	chr8:130159864|130358143;chr8:130290001|130361771;chr8:130152736|130169067;chr8:130358017|130361771					0.9825436408977556	0.9620947630922694	0.971571072319202	0.5	0.946072319201995
IMR90	45	NFATC3	4	7	12.0	3.0	1.7142857142857142	"{""gtf"":4}"	chr16:68121987|68123121;chr16:68121987|68126610;chr16:68122251|68191775;chr16:68174374|68191775					0.9825436408977556	0.9620947630922694	0.971571072319202	0.5	0.946072319201995
IMR90	46	COL6A2	6	5	14.0	8.0	2.8	"{""gtf"":6}"	chr21:46121061|46121618;chr21:46115872|46116814;chr21:46118614|46121618;chr21:46132184|46132672;chr21:46111491|46112157;chr21:46121061|46122531					0.9588528678304239	0.9685785536159601	0.9907730673316708	0.5	0.9444513715710724
IMR90	47	MED13L	4	6	12.0	4.0	2.0	"{""gtf"":4}"	chr12:116096669|116119779;chr12:116096669|116111512;chr12:116230533|116237705;chr12:116230433|116237705					0.9723192019950124	0.9620947630922694	0.971571072319202	0.5	0.943004987531172
IMR90	48	ENSG00000201500	4	5	14.0	6.0	2.8	"{""gtf"":4}"	chr14:100942762|100988790;chr14:100947034|100988790;chr14:100972262|100977722;chr14:100950402|100988790					0.9588528678304239	0.9685785536159601	0.971571072319202	0.5	0.9425311720698255
IMR90	49	NAV3	6	6	11.0	4.0	1.8333333333333333	"{""gtf"":6}"	chr12:78006419|78021862;chr12:77940319|77966301;chr12:77940319|78021862;chr12:78049993|78059115;chr12:77940319|78059115;chr12:78119237|78122428					0.9723192019950124	0.956857855361596	0.9907730673316708	0.5	0.9420448877805485
IMR90	50	PTK2	5	7	10.0	3.0	1.4285714285714286	"{""gtf"":5}"	chr8:140879471|140890769;chr8:140800459|140819020;chr8:140818277|140864399;chr8:140846260|140879637;chr8:140789474|140819020					0.9825436408977556	0.9508728179551122	0.9850374064837906	0.5	0.9412468827930175
IMR90	51	MT1A	2	5	45.0	14.0	9.0	"{""gtf"":2}"	chr16:56626880|56658740;chr16:56626880|56639329					0.9588528678304239	0.9900249376558603	0.8306733167082294	0.5	0.9402369077306733
IMR90	52	GSTM2	2	6	26.0	13.0	4.333333333333333	"{""gtf"":2}"	chr1:109661165|109671583;chr1:109661165|109690564					0.9723192019950124	0.9810473815461347	0.8306733167082294	0.5	0.9393391521197008
IMR90	53	GSTM4	2	6	26.0	13.0	4.333333333333333	"{""gtf"":2}"	chr1:109661165|109671583;chr1:109661165|109690564					0.9723192019950124	0.9810473815461347	0.8306733167082294	0.5	0.9393391521197008
IMR90	54	FBN1	5	4	14.0	11.0	3.5	"{""gtf"":5}"	chr15:48596283|48613092;chr15:48434594|48497391;chr15:48465790|48470756;chr15:48421558|48422068;chr15:48420687|48428471					0.9386533665835411	0.9685785536159601	0.9850374064837906	0.5	0.9378179551122195
IMR90	55	FLNA	7	7	9.0	2.0	1.2857142857142858	"{""gtf"":7}"	chrX:154350752|154351254;chrX:154360051|154360263;chrX:154360026|154361388;chrX:154348969|154349440;chrX:154350052|154351026;chrX:154354671|154354956;chrX:154361308|154362275					0.9825436408977556	0.9423940149625936	0.9940149625935162	0.5	0.9374812967581049
IMR90	56	HIPK2	2	7	16.0	5.0	2.2857142857142856	"{""gtf"":2}"	chr7:139715932|139717015;chr7:139768240|139768779					0.9825436408977556	0.972069825436409	0.8306733167082294	0.5	0.9374688279301746
IMR90	57	ACTB	6	7	9.0	2.0	1.2857142857142858	"{""gtf"":6}"	chr7:5528004|5528719;chr7:5527390|5527587;chr7:5528487|5528705;chr7:5529161|5529346;chr7:5528609|5529352;chr7:5528546|5528705					0.9825436408977556	0.9423940149625936	0.9907730673316708	0.5	0.9371571072319203
IMR90	58	SEC24B	4	4	14.0	5.0	3.5	"{""gtf"":4}"	chr4:109491327|109516640;chr4:109473115|109494686;chr4:109491327|109494856;chr4:109462901|109473186					0.9386533665835411	0.9685785536159601	0.971571072319202	0.5	0.9364713216957606
IMR90	59	ENSG00000261864	3	6	11.0	3.0	1.8333333333333333	"{""gtf"":3}"	chr16:68121987|68123121;chr16:68121987|68126610;chr16:68122251|68191775					0.9723192019950124	0.956857855361596	0.9349127182044887	0.5	0.9364588528678304
IMR90	60	ENSG00000285708	3	6	11.0	3.0	1.8333333333333333	"{""gtf"":3}"	chr3:71015549|71053773;chr3:71493426|71501988;chr3:71041328|71053773					0.9723192019950124	0.956857855361596	0.9349127182044887	0.5	0.9364588528678304
IMR90	61	FOXP1	3	6	11.0	3.0	1.8333333333333333	"{""gtf"":3}"	chr3:71015549|71053773;chr3:71493426|71501988;chr3:71041328|71053773					0.9723192019950124	0.956857855361596	0.9349127182044887	0.5	0.9364588528678304
IMR90	62	LTBP1	6	5	10.0	3.0	2.0	"{""gtf"":6}"	chr2:33263294|33293282;chr2:33020909|33134960;chr2:33347367|33397282;chr2:33301522|33315269;chr2:33309434|33315269;chr2:33300527|33301620					0.9588528678304239	0.9508728179551122	0.9907730673316708	0.5	0.934713216957606
IMR90	63	ENSG00000261553	2	5	24.0	10.0	4.8	"{""gtf"":2}"	chr13:75713182|75761038;chr13:75727029|75761038					0.9588528678304239	0.9798004987531173	0.8306733167082294	0.5	0.9346134663341646
IMR90	64	ASH1L	5	5	10.0	4.0	2.0	"{""gtf"":5}"	chr1:155395459|155459898;chr1:155438327|155439068;chr1:155395459|155439068;chr1:155412867|155415923;chr1:155415744|155459898					0.9588528678304239	0.9508728179551122	0.9850374064837906	0.5	0.934139650872818
IMR90	65	PICALM	4	4	12.0	5.0	3.0	"{""gtf"":4}"	chr11:85996826|86003451;chr11:85981745|85996929;chr11:86012281|86031611;chr11:85981129|86031611					0.9386533665835411	0.9620947630922694	0.971571072319202	0.5	0.9329052369077308
IMR90	66	PXDN	4	4	12.0	4.0	3.0	"{""gtf"":4}"	chr2:1663605|1665038;chr2:1632481|1632774;chr2:1632506|1693134;chr2:1691928|1693134					0.9386533665835411	0.9620947630922694	0.971571072319202	0.5	0.9329052369077308
IMR90	67	RASGRF2	4	5	10.0	3.0	2.0	"{""gtf"":4}"	chr5:81094296|81127163;chr5:81123642|81180281;chr5:81092801|81113920;chr5:81070492|81113920					0.9588528678304239	0.9508728179551122	0.971571072319202	0.5	0.9327930174563591
IMR90	68	PSG4	2	4	34.0	13.0	8.5	"{""gtf"":2}"	chr19:43186342|43204251;chr19:43186342|43204947					0.9386533665835411	0.9870324189526185	0.8306733167082294	0.5	0.9325311720698255
IMR90	69	CAMSAP1	3	5	11.0	3.0	2.2	"{""gtf"":3}"	chr9:135866456|135883078;chr9:135850137|135883078;chr9:135881633|135883078					0.9588528678304239	0.956857855361596	0.9349127182044887	0.5	0.9324189526184539
IMR90	70	RARS1	3	5	11.0	4.0	2.2	"{""gtf"":3}"	chr5:168488602|168498046;chr5:168488602|168494650;chr5:168488602|168497348					0.9588528678304239	0.956857855361596	0.9349127182044887	0.5	0.9324189526184539
IMR90	71	BARD1	3	4	12.0	5.0	3.0	"{""gtf"":3}"	chr2:214767482|214781509;chr2:214752447|214797117;chr2:214728918|214781509					0.9386533665835411	0.9620947630922694	0.9349127182044887	0.5	0.9292394014962595
IMR90	72	SATB2	2	5	14.0	5.0	2.8	"{""gtf"":2}"	chr2:199368605|199433514;chr2:199348701|199433514					0.9588528678304239	0.9685785536159601	0.8306733167082294	0.5	0.9284413965087283
IMR90	73	ATXN2	5	6	8.0	2.0	1.3333333333333333	"{""gtf"":5}"	chr12:111509549|111510582;chr12:111479070|111486824;chr12:111554158|111555919;chr12:111552280|111555919;chr12:111485271|111510582					0.9723192019950124	0.929925187032419	0.9850374064837906	0.5	0.9266583541147132
IMR90	74	ATAD3A	2	4	17.0	10.0	4.25	"{""gtf"":2}"	chr1:1482138|1518990;chr1:1495485|1529331					0.9386533665835411	0.9738154613466334	0.8306733167082294	0.5	0.9252618453865338
IMR90	75	ATAD3B	2	4	17.0	10.0	4.25	"{""gtf"":2}"	chr1:1482138|1518990;chr1:1495485|1529331					0.9386533665835411	0.9738154613466334	0.8306733167082294	0.5	0.9252618453865338
IMR90	76	ENSG00000284740	2	4	17.0	10.0	4.25	"{""gtf"":2}"	chr1:1482138|1518990;chr1:1495485|1529331					0.9386533665835411	0.9738154613466334	0.8306733167082294	0.5	0.9252618453865338
IMR90	77	ENSG00000290916	2	4	17.0	10.0	4.25	"{""gtf"":2}"	chr1:1482138|1518990;chr1:1495485|1529331					0.9386533665835411	0.9738154613466334	0.8306733167082294	0.5	0.9252618453865338
IMR90	78	ENSG00000236073	3	5	9.0	4.0	1.8	"{""gtf"":3}"	chr1:21050866|21089213;chr1:21050866|21111383;chr1:21002713|21111383					0.9588528678304239	0.9423940149625936	0.9349127182044887	0.5	0.9244638403990026
IMR90	79	MAN1A2	3	5	9.0	2.0	1.8	"{""gtf"":3}"	chr1:117402186|117414831;chr1:117402186|117442325;chr1:117402186|117420649					0.9588528678304239	0.9423940149625936	0.9349127182044887	0.5	0.9244638403990026
IMR90	80	IFITM2	2	3	67.0	32.0	22.333333333333332	"{""gtf"":2}"	chr11:309013|314356;chr11:309028|320793					0.8972568578553616	0.9925187032418953	0.8306733167082294	0.5	0.9231296758104739
IMR90	81	ANKRD36C	3	4	10.0	5.0	2.5	"{""gtf"":3}"	chr2:95914108|95916171;chr2:95919733|95919920;chr2:95851694|95860074					0.9386533665835411	0.9508728179551122	0.9349127182044887	0.5	0.9230673316708231
IMR90	82	ASPH	2	6	10.0	4.0	1.6666666666666667	"{""gtf"":2}"	chr8:61618978|61653660;chr8:61680968|61684188					0.9723192019950124	0.9508728179551122	0.8306733167082294	0.5	0.9227431421446384
IMR90	83	CSPP1	5	5	8.0	3.0	1.6	"{""gtf"":5}"	chr8:67103037|67132080;chr8:67118248|67164508;chr8:67131951|67137603;chr8:67105905|67116122;chr8:67131951|67164508					0.9588528678304239	0.929925187032419	0.9850374064837906	0.5	0.9226184538653367
IMR90	84	HERC4	5	5	8.0	2.0	1.6	"{""gtf"":5}"	chr10:68014026|68044563;chr10:67932597|67940985;chr10:67966683|68014186;chr10:68014026|68038169;chr10:67966683|68044563					0.9588528678304239	0.929925187032419	0.9850374064837906	0.5	0.9226184538653367
IMR90	85	SEC31A	5	5	8.0	3.0	1.6	"{""gtf"":5}"	chr4:82874611|82881940;chr4:82844386|82881940;chr4:82878730|82881937;chr4:82871944|82875822;chr4:82878730|82881940					0.9588528678304239	0.929925187032419	0.9850374064837906	0.5	0.9226184538653367
IMR90	86	SPARC	5	5	8.0	4.0	1.6	"{""gtf"":5}"	chr5:151664107|151669688;chr5:151664087|151669784;chr5:151667487|151669688;chr5:151663143|151669688;chr5:151674621|151676183					0.9588528678304239	0.929925187032419	0.9850374064837906	0.5	0.9226184538653367
IMR90	87	CANX	4	4	9.0	5.0	2.25	"{""gtf"":4}"	chr5:179719738|179723019;chr5:179708256|179709912;chr5:179705679|179709059;chr5:179708281|179709912					0.9386533665835411	0.9423940149625936	0.971571072319202	0.5	0.9220698254364091
IMR90	88	NALF1	4	4	9.0	4.0	2.25	"{""gtf"":4}"	chr13:107466015|107467304;chr13:107466015|107468552;chr13:107466015|107467250;chr13:107598841|107635379					0.9386533665835411	0.9423940149625936	0.971571072319202	0.5	0.9220698254364091
IMR90	89	ANKRD12	2	7	9.0	2.0	1.2857142857142858	"{""gtf"":2}"	chr18:9182382|9221999;chr18:9168204|9221999					0.9825436408977556	0.9423940149625936	0.8306733167082294	0.5	0.9211471321695761
IMR90	90	ENSG00000265257	2	7	9.0	2.0	1.2857142857142858	"{""gtf"":2}"	chr18:9182382|9221999;chr18:9168204|9221999					0.9825436408977556	0.9423940149625936	0.8306733167082294	0.5	0.9211471321695761
IMR90	91	ZNF800	3	3	13.0	7.0	4.333333333333333	"{""gtf"":3}"	chr7:127373342|127386155;chr7:127371145|127386155;chr7:127373342|127377329					0.8972568578553616	0.9653366583541148	0.9349127182044887	0.5	0.9186034912718205
IMR90	92	CHD9	3	5	8.0	3.0	1.6	"{""gtf"":3}"	chr16:53155926|53157541;chr16:53141179|53157541;chr16:53154447|53157541					0.9588528678304239	0.929925187032419	0.9349127182044887	0.5	0.9176059850374065
