candidate_label	selection_role	feature_scope	feature_id	host_gene	host_gene_source	cell_id	support	detected_cells	prevalence	total_support	sparsity
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_36	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_37	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_38	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_39	2.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_4	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_40	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_41	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_42	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_43	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_44	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_45	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_46	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_47	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_48	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_49	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_5	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_50	3.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_51	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_52	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_53	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_54	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_55	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_56	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_57	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_58	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_59	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_6	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_60	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_61	3.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_62	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_63	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_64	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_65	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_66	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_67	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_68	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_69	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_7	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_70	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_71	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_72	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_73	4.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_74	1.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_75	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_76	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_77	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_78	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_79	1.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_8	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_80	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_81	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_82	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_83	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_84	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_85	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_86	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_87	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_88	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_89	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_9	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_90	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_91	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_92	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_93	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_94	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_95	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_96	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_97	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_98	0.0	10	0.052083333333333336	28.0	0.9479166666666666
DYNC2I1_top_circ	primary_individual_circRNA_candidate	circRNA	chr7:158869855|158876691	DYNC2I1	gtf	DIYHEK_99	0.0	10	0.052083333333333336	28.0	0.9479166666666666
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_1	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_10	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_100	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_101	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_102	1.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_103	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_104	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_105	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_106	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_107	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_108	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_109	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_11	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_110	1.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_111	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_112	1.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_113	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_114	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_115	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_116	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_117	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_118	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_119	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_12	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_120	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_121	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_122	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_123	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_124	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_125	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_126	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_127	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_128	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_129	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_13	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_130	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_131	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_132	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_133	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_134	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_135	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_136	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_137	1.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_138	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_139	3.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_14	1.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_140	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_141	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_142	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_143	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_144	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_145	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_146	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_147	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_148	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_149	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_15	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_150	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_151	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_152	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_153	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_154	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_155	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_156	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_157	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_158	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_159	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_16	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_160	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_161	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_162	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_163	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_164	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_165	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_166	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_167	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_168	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_169	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_17	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_170	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_171	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_172	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_173	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_174	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_175	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_176	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_177	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_178	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_179	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_18	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_180	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_181	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_182	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_183	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_184	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_185	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_186	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_187	0.0	12	0.0625	31.0	0.9375
MAN1A2_host	primary_host_gene_candidate	host_gene	MAN1A2	MAN1A2	aggregate	DIYHEK_188	0.0	12	0.0625	31.0	0.9375
