status	circ_id	host_gene	chrom	start	end	cnv_bin_id	n_cells	mean_local_copy_number	mean_circ_support	pearson_r	pearson_p	mean_support_by_copy_number
ok	chr5:151667487|151669688	SPARC	chr5	151667487	151669688	chr5:151650000-151700000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr5:180261684|180280608	MAPK9	chr5	180261684	180280608	chr5:180250000-180300000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr6:7176655|7189322	ENSG00000225092;RREB1	chr6	7176655	7189322	chr6:7150000-7200000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr6:17647807|17649300	NUP153	chr6	17647807	17649300	chr6:17600000-17650000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr6:44253599|44253812	HSP90AB1	chr6	44253599	44253812	chr6:44250000-44300000	23	1.9130434782608696	0.043478260869565216	0.06579516949597689	0.7654978135179871	"{""1.0"": 0.0, ""2.0"": 0.047619047619047616}"
ok	chr6:53071057|53076543	FBXO9	chr6	53071057	53076543	chr6:53050000-53100000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr6:100766565|100805880	ASCC3	chr6	100766565	100805880	chr6:100750000-100800000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr6:143765261|143765798	PHACTR2	chr6	143765261	143765798	chr6:143750000-143800000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr6:149676260|149678745	LATS1	chr6	149676260	149678745	chr6:149650000-149700000	23	1.9565217391304348	0.043478260869565216	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr10:73146276|73163950	ECD	chr10	73146276	73163950	chr10:73150000-73200000	23	1.9565217391304348	0.08695652173913043	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.09090909090909091}"
ok	chr10:79118915|79139777	ZMIZ1	chr10	79118915	79139777	chr10:79100000-79150000	23	1.826086956521739	0.08695652173913043	0.09782319760890373	0.6570073287387147	"{""1.0"": 0.0, ""2.0"": 0.10526315789473684}"
ok	chr10:91996369|91997751	BTAF1	chr10	91996369	91997751	chr10:91950000-92000000	23	1.9565217391304348	0.043478260869565216	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr10:101792839|101810314	OGA	chr10	101792839	101810314	chr10:101800000-101850000	23	1.9565217391304348	0.043478260869565216	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr10:128107564|128119319	MKI67	chr10	128107564	128119319	chr10:128100000-128150000	23	1.9565217391304348	0.043478260869565216	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr3:11358418|11426926	ATG7	chr3	11358418	11426926	chr3:11350000-11400000	23	1.9130434782608696	0.21739130434782608	0.06439963153212235	0.770340669916992	"{""1.0"": 0.0, ""2.0"": 0.2631578947368421, ""3.0"": 0.0}"
ok	chr3:12379704|12406081	PPARG	chr3	12379704	12406081	chr3:12350000-12400000	23	1.8695652173913044	0.043478260869565216	0.08257228238447709	0.7079879068817685	"{""1.0"": 0.0, ""2.0"": 0.05}"
ok	chr3:51540063|51627754	RAD54L2	chr3	51540063	51627754	chr3:51550000-51600000	23	1.8695652173913044	0.043478260869565216	0.08257228238447709	0.7079879068817685	"{""1.0"": 0.0, ""2.0"": 0.05}"
ok	chr3:65429520|65442849	MAGI1	chr3	65429520	65442849	chr3:65400000-65450000	23	1.9130434782608696	0.17391304347826086	0.06579516949597694	0.7654978135179871	"{""1.0"": 0.0, ""2.0"": 0.19047619047619047}"
ok	chr3:111133635|111147484	NECTIN3	chr3	111133635	111147484	chr3:111100000-111150000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr3:120394341|120394677	FSTL1	chr3	120394341	120394677	chr3:120350000-120400000	23	1.9565217391304348	0.043478260869565216	0.019968076595771798	0.9279440947274481	"{""1.0"": 0.0, ""2.0"": 0.05555555555555555, ""3.0"": 0.0}"
ok	chr3:183747672|183762279	YEATS2	chr3	183747672	183762279	chr3:183750000-183800000	23	1.9565217391304348	0.043478260869565216	0.019968076595771798	0.9279440947274481	"{""1.0"": 0.0, ""2.0"": 0.05555555555555555, ""3.0"": 0.0}"
ok	chr4:13425110|13426354	RAB28	chr4	13425110	13426354	chr4:13400000-13450000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr4:42062986|42078325	SLC30A9	chr4	42062986	42078325	chr4:42050000-42100000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr4:77066249|77066405	CCNI	chr4	77066249	77066405	chr4:77050000-77100000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr4:182574343|182628889	TENM3	chr4	182574343	182628889	chr4:182600000-182650000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr11:103255415|103286386	DYNC2H1	chr11	103255415	103286386	chr11:103250000-103300000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr11:122776219|122777210	UBASH3B	chr11	122776219	122777210	chr11:122750000-122800000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr1:21244989|21247363	ECE1	chr1	21244989	21247363	chr1:21200000-21250000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr1:21850041|21850498	HSPG2	chr1	21850041	21850498	chr1:21850000-21900000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr1:21854893|21855337	HSPG2	chr1	21854893	21855337	chr1:21850000-21900000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr1:39452248|39452768	MACF1	chr1	39452248	39452768	chr1:39450000-39500000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr1:70231859|70250503	SRSF11	chr1	70231859	70250503	chr1:70200000-70250000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr1:92725598|92736627	EVI5	chr1	92725598	92736627	chr1:92700000-92750000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr1:109923988|109924828	CSF1	chr1	109923988	109924828	chr1:109900000-109950000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr1:171523221|171537473	PRRC2C	chr1	171523221	171537473	chr1:171500000-171550000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr1:174220972|174244509	RABGAP1L	chr1	174220972	174244509	chr1:174200000-174250000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr1:223755562|223759408	CAPN2	chr1	223755562	223759408	chr1:223750000-223800000	23	1.9565217391304348	0.043478260869565216	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr1:228244474|228246756	ENSG00000269934	chr1	228244474	228246756	chr1:228200000-228250000	23	1.826086956521739	0.043478260869565216	0.0978231976089037	0.6570073287387147	"{""1.0"": 0.0, ""2.0"": 0.05263157894736842}"
ok	chr12:7829766|7930642	ENSG00000255356;SLC2A14;SLC2A3;Y_RNA	chr12	7829766	7930642	chr12:7850000-7900000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr12:49460770|49461037	SPATS2	chr12	49460770	49461037	chr12:49450000-49500000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr12:69589485|69592159	CCT2	chr12	69589485	69592159	chr12:69550000-69600000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr12:72286681|72286954	TRHDE	chr12	72286681	72286954	chr12:72250000-72300000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr12:77940319|78021862	NAV3	chr12	77940319	78021862	chr12:77950000-78000000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr12:112477651|112478015	PTPN11	chr12	112477651	112478015	chr12:112450000-112500000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr12:116230533|116237705	MED13L	chr12	116230533	116237705	chr12:116200000-116250000	23	2.0	0.30434782608695654			"{""2.0"": 0.30434782608695654}"
ok	chr12:121416159|121417911	RNF34	chr12	121416159	121417911	chr12:121400000-121450000	23	1.9565217391304348	0.043478260869565216	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr12:131764456|131778330	SFSWAP	chr12	131764456	131778330	chr12:131750000-131800000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr2:32510526|32513154	BIRC6	chr2	32510526	32513154	chr2:32500000-32550000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr2:33020909|33134960	LTBP1	chr2	33020909	33134960	chr2:33050000-33100000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr2:36396614|36396787	CRIM1	chr2	36396614	36396787	chr2:36350000-36400000	23	1.9565217391304348	0.17391304347826086	0.06579516949597694	0.7654978135179871	"{""1.0"": 0.0, ""2.0"": 0.18181818181818182}"
ok	chr2:54135453|54147432	ACYP2	chr2	54135453	54147432	chr2:54100000-54150000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr2:97663167|97663354	ACTR1B	chr2	97663167	97663354	chr2:97650000-97700000	23	1.9130434782608696	0.08695652173913043	0.06579516949597689	0.7654978135179871	"{""1.0"": 0.0, ""2.0"": 0.09523809523809523}"
ok	chr2:165911327|165919433	TTC21B	chr2	165911327	165919433	chr2:165900000-165950000	23	2.0434782608695654	0.043478260869565216	-0.04545454545454549	0.8368364960931192	"{""2.0"": 0.045454545454545456, ""3.0"": 0.0}"
ok	chr2:215394528|215394719	FN1	chr2	215394528	215394719	chr2:215350000-215400000	23	2.0434782608695654	0.08695652173913043	-0.04545454545454549	0.8368364960931192	"{""2.0"": 0.09090909090909091, ""3.0"": 0.0}"
ok	chr13:95581955|95594086	DZIP1	chr13	95581955	95594086	chr13:95550000-95600000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr20:9217390|9270422	PLCB4	chr20	9217390	9270422	chr20:9200000-9250000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr20:51004741|51009858	ENSG00000232358	chr20	51004741	51009858	chr20:51000000-51050000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr20:51689064|51697482	ATP9A	chr20	51689064	51697482	chr20:51650000-51700000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr19:4405912|4409759	CHAF1A	chr19	4405912	4409759	chr19:4400000-4450000	23	1.9130434782608696	0.043478260869565216	0.06579516949597689	0.7654978135179871	"{""1.0"": 0.0, ""2.0"": 0.047619047619047616}"
ok	chr19:10396090|10403446	CDC37	chr19	10396090	10403446	chr19:10350000-10400000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr19:11546675|11546969	CNN1	chr19	11546675	11546969	chr19:11500000-11550000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr19:18537601|18539720	FKBP8	chr19	18537601	18539720	chr19:18500000-18550000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr19:38942350|38942751	ENSG00000269547;FBXO17	chr19	38942350	38942751	chr19:38900000-38950000	23	1.9130434782608696	0.08695652173913043	0.06579516949597689	0.7654978135179871	"{""1.0"": 0.0, ""2.0"": 0.09523809523809523}"
ok	chr19:47725812|47726224	EHD2;ENSG00000268746	chr19	47725812	47726224	chr19:47700000-47750000	23	1.7826086956521738	0.043478260869565216	-0.40451991747794547	0.0555467119367926	"{""1.0"": 0.2, ""2.0"": 0.0}"
ok	chr19:53350818|53410425	ENSG00000241069;ZNF525;ZNF765;ZNF845	chr19	53350818	53410425	chr19:53350000-53400000	23	1.9565217391304348	0.08695652173913043	0.045454545454545456	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.09090909090909091}"
ok	chr19:57455653|57456182	ENSG00000268163;VN1R1	chr19	57455653	57456182	chr19:57450000-57500000	23	1.9565217391304348	0.08695652173913043	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.09090909090909091}"
ok	chr14:73147795|73173707	PSEN1	chr14	73147795	73173707	chr14:73150000-73200000	23	1.9565217391304348	0.08695652173913043	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.09090909090909091}"
ok	chr14:100944809|100964439	MEG8;MIR493HG;SNORD114-2;SNORD114-3;SNORD114-7	chr14	100944809	100964439	chr14:100950000-101000000	23	1.9565217391304348	0.17391304347826086	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.18181818181818182}"
ok	chr15:48421558|48422068	FBN1	chr15	48421558	48422068	chr15:48400000-48450000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr15:55833008|55834286	NEDD4	chr15	55833008	55834286	chr15:55800000-55850000	23	2.0	0.2608695652173913			"{""2.0"": 0.2608695652173913}"
ok	chr15:63071306|63071520	TPM1	chr15	63071306	63071520	chr15:63050000-63100000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr15:77365163|77388802	PEAK1	chr15	77365163	77388802	chr15:77350000-77400000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr16:56626880|56639329	MT1A;MT1E;MT1JP;MT1M	chr16	56626880	56639329	chr16:56600000-56650000	23	2.0	1.5217391304347827			"{""2.0"": 1.5217391304347827}"
ok	chr16:85218540|85218721	GSE1	chr16	85218540	85218721	chr16:85200000-85250000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr16:88027483|88038011	BANP	chr16	88027483	88038011	chr16:88000000-88050000	23	1.826086956521739	0.043478260869565216	0.0978231976089037	0.6570073287387147	"{""1.0"": 0.0, ""2.0"": 0.05263157894736842}"
ok	chr17:7240570|7240745	ENSG00000262526;GABARAP	chr17	7240570	7240745	chr17:7200000-7250000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr17:16382112|16382510	ENSG00000265401	chr17	16382112	16382510	chr17:16350000-16400000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr17:16382340|16382510	ENSG00000265401	chr17	16382340	16382510	chr17:16350000-16400000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr17:35671754|35682824	AP2B1	chr17	35671754	35682824	chr17:35650000-35700000	23	1.826086956521739	0.043478260869565216	-0.3667434323290369	0.08519252210603015	"{""0.0"": 0.0, ""1.0"": 0.5, ""2.0"": 0.0}"
ok	chr17:44319753|44320251	SLC25A39	chr17	44319753	44320251	chr17:44300000-44350000	23	1.9565217391304348	0.043478260869565216	0.045454545454545456	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr17:50189225|50189483	COL1A1	chr17	50189225	50189483	chr17:50150000-50200000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr17:50191448|50193998	COL1A1	chr17	50191448	50193998	chr17:50150000-50200000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr17:61904460|61919513	INTS2	chr17	61904460	61919513	chr17:61900000-61950000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr17:64583461|64586170	SMURF2	chr17	64583461	64586170	chr17:64550000-64600000	23	1.9565217391304348	0.21739130434782608	0.06439963153212236	0.7703406699169912	"{""1.0"": 0.0, ""2.0"": 0.22727272727272727}"
ok	chr17:78812860|78814552	USP36	chr17	78812860	78814552	chr17:78800000-78850000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr9:88426382|88468605	SPIN1	chr9	88426382	88468605	chr9:88400000-88450000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr9:131134898|131147584	NUP214	chr9	131134898	131147584	chr9:131100000-131150000	23	1.9130434782608696	0.13043478260869565	0.06579516949597693	0.7654978135179871	"{""1.0"": 0.0, ""2.0"": 0.14285714285714285}"
ok	chr9:134830596|134833315	COL5A1	chr9	134830596	134833315	chr9:134800000-134850000	23	1.608695652173913	0.043478260869565216	0.170940864689457	0.43547786297684526	"{""1.0"": 0.0, ""2.0"": 0.07142857142857142}"
ok	chr7:2014502|2149238	ENSG00000286192;MAD1L1	chr7	2014502	2149238	chr7:2050000-2100000	23	1.826086956521739	0.13043478260869565	0.09782319760890372	0.6570073287387147	"{""1.0"": 0.0, ""2.0"": 0.15789473684210525}"
ok	chr7:22976210|22991139	HYCC1	chr7	22976210	22991139	chr7:22950000-23000000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr7:32988507|32988652	FKBP9	chr7	32988507	32988652	chr7:32950000-33000000	23	1.9565217391304348	0.13043478260869565	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.13636363636363635}"
ok	chr7:100819557|100820296	EPHB4	chr7	100819557	100820296	chr7:100800000-100850000	23	1.9130434782608696	0.043478260869565216	0.06579516949597689	0.7654978135179871	"{""1.0"": 0.0, ""2.0"": 0.047619047619047616}"
ok	chr8:11847091|11849080	CTSB	chr8	11847091	11849080	chr8:11800000-11850000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr8:115587001|115623758	TRPS1	chr8	115587001	115623758	chr8:115600000-115650000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr8:117804722|117807235	EXT1	chr8	117804722	117807235	chr8:117800000-117850000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr8:117959882|117960146	EXT1	chr8	117959882	117960146	chr8:117950000-118000000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chrX:103491214|103497613	ENSG00000234405	chrX	103491214	103497613	chrX:103450000-103500000	23	1.9565217391304348	0.08695652173913043	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.09090909090909091}"
ok	chrX:130236214|130247005	ZNF280C	chrX	130236214	130247005	chrX:130200000-130250000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr5:14290716|14420021	TRIO	chr5	14290716	14420021	chr5:14350000-14400000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr5:31554144|31554313	C5orf22	chr5	31554144	31554313	chr5:31550000-31600000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr5:65988635|65994864	ERBIN	chr5	65988635	65994864	chr5:65950000-66000000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr5:81123642|81180281	RASGRF2	chr5	81123642	81180281	chr5:81150000-81200000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr5:127523460|127524920	PRRC1	chr5	127523460	127524920	chr5:127500000-127550000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr5:137634037|137639977	KLHL3	chr5	137634037	137639977	chr5:137600000-137650000	23	2.0	0.13043478260869565			"{""2.0"": 0.13043478260869565}"
ok	chr5:142463970|142467831	SPRY4-AS1	chr5	142463970	142467831	chr5:142450000-142500000	23	2.0	0.17391304347826086			"{""2.0"": 0.17391304347826086}"
ok	chr5:179705679|179709059	CANX	chr5	179705679	179709059	chr5:179700000-179750000	23	2.0	0.21739130434782608			"{""2.0"": 0.21739130434782608}"
ok	chr6:42268154|42269848	TRERF1	chr6	42268154	42269848	chr6:42250000-42300000	23	1.9565217391304348	0.043478260869565216	0.045454545454545456	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr6:43223290|43224343	ENSG00000245261	chr6	43223290	43224343	chr6:43200000-43250000	23	1.9565217391304348	0.043478260869565216	0.045454545454545456	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr6:169664166|169689308	ENSG00000285733;WDR27	chr6	169664166	169689308	chr6:169650000-169700000	23	1.9130434782608696	0.17391304347826086	0.06579516949597694	0.7654978135179871	"{""1.0"": 0.0, ""2.0"": 0.19047619047619047}"
ok	chr10:329433|349454	DIP2C	chr10	329433	349454	chr10:300000-350000	23	1.9565217391304348	0.08695652173913043	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.09090909090909091}"
ok	chr10:30313891|30337027	MTPAP	chr10	30313891	30337027	chr10:30300000-30350000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr3:129827803|129828508	TMCC1	chr3	129827803	129828508	chr3:129800000-129850000	23	1.9130434782608696	0.043478260869565216	0.03683547343418789	0.867479167044514	"{""1.0"": 0.0, ""2.0"": 0.058823529411764705, ""3.0"": 0.0}"
ok	chr3:184332056|184335099	EIF4G1	chr3	184332056	184335099	chr3:184300000-184350000	23	1.9565217391304348	0.043478260869565216	0.019968076595771805	0.9279440947274481	"{""1.0"": 0.0, ""2.0"": 0.05555555555555555, ""3.0"": 0.0}"
ok	chr3:184849071|184870805	VPS8	chr3	184849071	184870805	chr3:184850000-184900000	23	1.9565217391304348	0.043478260869565216	0.019968076595771805	0.9279440947274481	"{""1.0"": 0.0, ""2.0"": 0.05555555555555555, ""3.0"": 0.0}"
ok	chr3:184913519|184930568	VPS8	chr3	184913519	184930568	chr3:184900000-184950000	23	1.9565217391304348	0.13043478260869565	0.019968076595771805	0.9279440947274481	"{""1.0"": 0.0, ""2.0"": 0.16666666666666666, ""3.0"": 0.0}"
ok	chr3:188406112|188524787	LPP	chr3	188406112	188524787	chr3:188450000-188500000	23	1.9565217391304348	0.08695652173913043	0.019968076595771805	0.9279440947274481	"{""1.0"": 0.0, ""2.0"": 0.1111111111111111, ""3.0"": 0.0}"
ok	chr21:46111491|46112157	COL6A2	chr21	46111491	46112157	chr21:46100000-46150000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr11:309028|320793	ENSG00000251661;ENSG00000288681;IFITM1;IFITM2	chr11	309028	320793	chr11:300000-350000	23	1.1304347826086956	0.17391304347826086	0.9008192992138138	4.65691102631215e-09	"{""0.0"": 0.0, ""1.0"": 0.0, ""2.0"": 0.0, ""4.0"": 4.0}"
ok	chr11:31460626|31469797	IMMP1L	chr11	31460626	31469797	chr11:31450000-31500000	23	2.260869565217391	0.08695652173913043	1.0	0.0	"{""2.0"": 0.0, ""8.0"": 2.0}"
ok	chr11:34086064|34092056	CAPRIN1	chr11	34086064	34092056	chr11:34050000-34100000	23	2.260869565217391	0.17391304347826086	1.0	0.0	"{""2.0"": 0.0, ""8.0"": 4.0}"
ok	chr11:46512727|46548500	AMBRA1	chr11	46512727	46548500	chr11:46500000-46550000	23	2.260869565217391	0.043478260869565216	1.0	0.0	"{""2.0"": 0.0, ""8.0"": 1.0}"
ok	chr11:119131535|119133219	HINFP	chr11	119131535	119133219	chr11:119100000-119150000	23	1.9130434782608696	0.043478260869565216	0.06579516949597689	0.7654978135179871	"{""1.0"": 0.0, ""2.0"": 0.047619047619047616}"
ok	chr4:505718|507593	PIGG	chr4	505718	507593	chr4:500000-550000	23	1.9565217391304348	0.043478260869565216	0.045454545454545456	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr4:76738761|76741926	SHROOM3	chr4	76738761	76741926	chr4:76700000-76750000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr4:87183203|87195690	KLHL8	chr4	87183203	87195690	chr4:87150000-87200000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr1:16137853|16138430	EPHA2	chr1	16137853	16138430	chr1:16100000-16150000	23	1.9565217391304348	0.17391304347826086	0.0582964037329089	0.7916157878319775	"{""1.0"": 0.0, ""2.0"": 0.18181818181818182}"
ok	chr1:20893517|20895501	EIF4G3	chr1	20893517	20895501	chr1:20850000-20900000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr1:32030298|32045390	KHDRBS1	chr1	32030298	32045390	chr1:32000000-32050000	23	2.0434782608695654	0.043478260869565216	-0.04545454545454549	0.8368364960931192	"{""2.0"": 0.045454545454545456, ""3.0"": 0.0}"
ok	chr1:47280241|47282459	STIL	chr1	47280241	47282459	chr1:47250000-47300000	23	2.0434782608695654	0.08695652173913043	-0.06579516949597695	0.7654978135179871	"{""2.0"": 0.09090909090909091, ""3.0"": 0.0}"
ok	chr1:62577262|62619993	DOCK7	chr1	62577262	62619993	chr1:62550000-62600000	23	1.9565217391304348	0.08695652173913043	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.09090909090909091}"
ok	chr1:155675010|155679512	YY1AP1	chr1	155675010	155679512	chr1:155650000-155700000	23	1.9130434782608696	0.2608695652173913	0.06579516949597693	0.7654978135179871	"{""1.0"": 0.0, ""2.0"": 0.2857142857142857}"
ok	chr1:179120190|179121867	ABL2	chr1	179120190	179121867	chr1:179100000-179150000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr12:55993793|55994173	RAB5B	chr12	55993793	55994173	chr12:55950000-56000000	23	1.9565217391304348	0.043478260869565216	0.045454545454545456	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.045454545454545456}"
ok	chr12:100282943|100323638	SCYL2	chr12	100282943	100323638	chr12:100300000-100350000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr12:108678272|108701323	CORO1C	chr12	108678272	108701323	chr12:108650000-108700000	23	2.0	0.043478260869565216			"{""2.0"": 0.043478260869565216}"
ok	chr12:112200638|112219489	HECTD4	chr12	112200638	112219489	chr12:112200000-112250000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr12:120145262|120149720	GCN1	chr12	120145262	120149720	chr12:120100000-120150000	23	1.9565217391304348	0.08695652173913043	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.09090909090909091}"
ok	chr2:33347367|33397282	LTBP1	chr2	33347367	33397282	chr2:33350000-33400000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr2:215404505|215406412	FN1	chr2	215404505	215406412	chr2:215400000-215450000	23	2.0434782608695654	0.043478260869565216	-0.04545454545454549	0.8368364960931192	"{""2.0"": 0.045454545454545456, ""3.0"": 0.0}"
ok	chr2:215414839|215419305	FN1	chr2	215414839	215419305	chr2:215400000-215450000	23	2.0434782608695654	0.043478260869565216	-0.04545454545454549	0.8368364960931192	"{""2.0"": 0.045454545454545456, ""3.0"": 0.0}"
ok	chr13:33142310|33167622	STARD13;STARD13-IT1	chr13	33142310	33167622	chr13:33150000-33200000	23	2.0	0.08695652173913043			"{""2.0"": 0.08695652173913043}"
ok	chr13:113839754|113863649	GAS6-AS1	chr13	113839754	113863649	chr13:113850000-113900000	23	1.9130434782608696	0.08695652173913043	0.06579516949597694	0.7654978135179871	"{""1.0"": 0.0, ""2.0"": 0.09523809523809523}"
ok	chr20:21214535|21229115	KIZ	chr20	21214535	21229115	chr20:21200000-21250000	23	1.9565217391304348	0.08695652173913043	0.04545454545454544	0.8368364960931192	"{""1.0"": 0.0, ""2.0"": 0.09090909090909091}"
